,date_day,season,year,month,day,workingday,weather,temp,atemp,hum,casual_user,registered_user,total_user,season_label,year_label,month_label,day_label,weather_label,workingday_label
586,2012-08-09,3,1,8,4,1,1,0.755833,0.699508,0.620417,1196,6090,7286,fall,2012,August,Thursday,Clear/Partly cloudy,Weekday
587,2012-08-10,3,1,8,5,1,2,0.715833,0.667942,0.715833,1065,4721,5786,fall,2012,August,Friday,Mist/Cloudy,Weekday
588,2012-08-11,3,1,8,6,0,2,0.6925,0.638267,0.732917,2247,4052,6299,fall,2012,August,Saturday,Mist/Cloudy,Weekend
589,2012-08-12,3,1,8,0,0,1,0.700833,0.644579,0.530417,2182,4362,6544,fall,2012,August,Sunday,Clear/Partly cloudy,Weekend
590,2012-08-13,3,1,8,1,1,1,0.720833,0.662254,0.545417,1207,5676,6883,fall,2012,August,Monday,Clear/Partly cloudy,Weekday
591,2012-08-14,3,1,8,2,1,1,0.726667,0.676779,0.686667,1128,5656,6784,fall,2012,August,Tuesday,Clear/Partly cloudy,Weekday
592,2012-08-15,3,1,8,3,1,1,0.706667,0.654037,0.619583,1198,6149,7347,fall,2012,August,Wednesday,Clear/Partly cloudy,Weekday
593,2012-08-16,3,1,8,4,1,1,0.719167,0.654688,0.519167,1338,6267,7605,fall,2012,August,Thursday,Clear/Partly cloudy,Weekday
594,2012-08-17,3,1,8,5,1,1,0.723333,0.2424,0.570833,1483,5665,7148,fall,2012,August,Friday,Clear/Partly cloudy,Weekday
595,2012-08-18,3,1,8,6,0,1,0.678333,0.618071,0.603333,2827,5038,7865,fall,2012,August,Saturday,Clear/Partly cloudy,Weekend
596,2012-08-19,3,1,8,0,0,2,0.635833,0.603554,0.711667,1208,3341,4549,fall,2012,August,Sunday,Mist/Cloudy,Weekend
597,2012-08-20,3,1,8,1,1,2,0.635833,0.595967,0.734167,1026,5504,6530,fall,2012,August,Monday,Mist/Cloudy,Weekday
598,2012-08-21,3,1,8,2,1,1,0.649167,0.601025,0.67375,1081,5925,7006,fall,2012,August,Tuesday,Clear/Partly cloudy,Weekday
599,2012-08-22,3,1,8,3,1,1,0.6675,0.621854,0.677083,1094,6281,7375,fall,2012,August,Wednesday,Clear/Partly cloudy,Weekday
600,2012-08-23,3,1,8,4,1,1,0.695833,0.637008,0.635833,1363,6402,7765,fall,2012,August,Thursday,Clear/Partly cloudy,Weekday
601,2012-08-24,3,1,8,5,1,2,0.7025,0.6471,0.615,1325,6257,7582,fall,2012,August,Friday,Mist/Cloudy,Weekday
602,2012-08-25,3,1,8,6,0,2,0.661667,0.618696,0.712917,1829,4224,6053,fall,2012,August,Saturday,Mist/Cloudy,Weekend
603,2012-08-26,3,1,8,0,0,2,0.653333,0.595996,0.845833,1483,3772,5255,fall,2012,August,Sunday,Mist/Cloudy,Weekend
604,2012-08-27,3,1,8,1,1,1,0.703333,0.654688,0.730417,989,5928,6917,fall,2012,August,Monday,Clear/Partly cloudy,Weekday
605,2012-08-28,3,1,8,2,1,1,0.728333,0.66605,0.62,935,6105,7040,fall,2012,August,Tuesday,Clear/Partly cloudy,Weekday
606,2012-08-29,3,1,8,3,1,1,0.685,0.635733,0.552083,1177,6520,7697,fall,2012,August,Wednesday,Clear/Partly cloudy,Weekday
607,2012-08-30,3,1,8,4,1,1,0.706667,0.652779,0.590417,1172,6541,7713,fall,2012,August,Thursday,Clear/Partly cloudy,Weekday
608,2012-08-31,3,1,8,5,1,1,0.764167,0.6894,0.5875,1433,5917,7350,fall,2012,August,Friday,Clear/Partly cloudy,Weekday
609,2012-09-01,3,1,9,6,0,2,0.753333,0.702654,0.638333,2352,3788,6140,fall,2012,September,Saturday,Mist/Cloudy,Weekend
610,2012-09-02,3,1,9,0,0,2,0.696667,0.649,0.815,2613,3197,5810,fall,2012,September,Sunday,Mist/Cloudy,Weekend
611,2012-09-03,3,1,9,1,0,1,0.7075,0.661629,0.790833,1965,4069,6034,fall,2012,September,Monday,Clear/Partly cloudy,Weekend
612,2012-09-04,3,1,9,2,1,1,0.725833,0.686888,0.755,867,5997,6864,fall,2012,September,Tuesday,Clear/Partly cloudy,Weekday
613,2012-09-05,3,1,9,3,1,1,0.736667,0.708983,0.74125,832,6280,7112,fall,2012,September,Wednesday,Clear/Partly cloudy,Weekday
614,2012-09-06,3,1,9,4,1,2,0.696667,0.655329,0.810417,611,5592,6203,fall,2012,September,Thursday,Mist/Cloudy,Weekday
615,2012-09-07,3,1,9,5,1,1,0.703333,0.657204,0.73625,1045,6459,7504,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
616,2012-09-08,3,1,9,6,0,2,0.659167,0.611121,0.799167,1557,4419,5976,fall,2012,September,Saturday,Mist/Cloudy,Weekend
617,2012-09-09,3,1,9,0,0,1,0.61,0.578925,0.5475,2570,5657,8227,fall,2012,September,Sunday,Clear/Partly cloudy,Weekend
618,2012-09-10,3,1,9,1,1,1,0.583333,0.565654,0.50375,1118,6407,7525,fall,2012,September,Monday,Clear/Partly cloudy,Weekday
619,2012-09-11,3,1,9,2,1,1,0.5775,0.554292,0.52,1070,6697,7767,fall,2012,September,Tuesday,Clear/Partly cloudy,Weekday
620,2012-09-12,3,1,9,3,1,1,0.599167,0.570075,0.577083,1050,6820,7870,fall,2012,September,Wednesday,Clear/Partly cloudy,Weekday
621,2012-09-13,3,1,9,4,1,1,0.6125,0.579558,0.637083,1054,6750,7804,fall,2012,September,Thursday,Clear/Partly cloudy,Weekday
622,2012-09-14,3,1,9,5,1,1,0.633333,0.594083,0.6725,1379,6630,8009,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
623,2012-09-15,3,1,9,6,0,1,0.608333,0.585867,0.501667,3160,5554,8714,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
624,2012-09-16,3,1,9,0,0,1,0.58,0.563125,0.57,2166,5167,7333,fall,2012,September,Sunday,Clear/Partly cloudy,Weekend
625,2012-09-17,3,1,9,1,1,2,0.580833,0.55305,0.734583,1022,5847,6869,fall,2012,September,Monday,Mist/Cloudy,Weekday
626,2012-09-18,3,1,9,2,1,2,0.623333,0.565067,0.8725,371,3702,4073,fall,2012,September,Tuesday,Mist/Cloudy,Weekday
627,2012-09-19,3,1,9,3,1,1,0.5525,0.540404,0.536667,788,6803,7591,fall,2012,September,Wednesday,Clear/Partly cloudy,Weekday
628,2012-09-20,3,1,9,4,1,1,0.546667,0.532192,0.618333,939,6781,7720,fall,2012,September,Thursday,Clear/Partly cloudy,Weekday
629,2012-09-21,3,1,9,5,1,1,0.599167,0.571971,0.66875,1250,6917,8167,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
630,2012-09-22,3,1,9,6,0,1,0.65,0.610488,0.646667,2512,5883,8395,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
631,2012-09-23,4,1,9,0,0,1,0.529167,0.518933,0.467083,2454,5453,7907,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
632,2012-09-24,4,1,9,1,1,1,0.514167,0.502513,0.492917,1001,6435,7436,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
633,2012-09-25,4,1,9,2,1,1,0.55,0.544179,0.57,845,6693,7538,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
634,2012-09-26,4,1,9,3,1,1,0.635,0.596613,0.630833,787,6946,7733,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
635,2012-09-27,4,1,9,4,1,2,0.65,0.607975,0.690833,751,6642,7393,winter,2012,September,Thursday,Mist/Cloudy,Weekday
636,2012-09-28,4,1,9,5,1,2,0.619167,0.585863,0.69,1045,6370,7415,winter,2012,September,Friday,Mist/Cloudy,Weekday
637,2012-09-29,4,1,9,6,0,1,0.5425,0.530296,0.542917,2589,5966,8555,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
638,2012-09-30,4,1,9,0,0,1,0.526667,0.517663,0.583333,2015,4874,6889,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
639,2012-10-01,4,1,10,1,1,2,0.520833,0.512,0.649167,763,6015,6778,winter,2012,October,Monday,Mist/Cloudy,Weekday
640,2012-10-02,4,1,10,2,1,3,0.590833,0.542333,0.871667,315,4324,4639,winter,2012,October,Tuesday,Light Snow/Rain,Weekday
641,2012-10-03,4,1,10,3,1,2,0.6575,0.599133,0.79375,728,6844,7572,winter,2012,October,Wednesday,Mist/Cloudy,Weekday
642,2012-10-04,4,1,10,4,1,2,0.6575,0.607975,0.722917,891,6437,7328,winter,2012,October,Thursday,Mist/Cloudy,Weekday
643,2012-10-05,4,1,10,5,1,1,0.615,0.580187,0.6275,1516,6640,8156,winter,2012,October,Friday,Clear/Partly cloudy,Weekday
644,2012-10-06,4,1,10,6,0,1,0.554167,0.538521,0.664167,3031,4934,7965,winter,2012,October,Saturday,Clear/Partly cloudy,Weekend
645,2012-10-07,4,1,10,0,0,2,0.415833,0.419813,0.708333,781,2729,3510,winter,2012,October,Sunday,Mist/Cloudy,Weekend
646,2012-10-08,4,1,10,1,0,2,0.383333,0.387608,0.709583,874,4604,5478,winter,2012,October,Monday,Mist/Cloudy,Weekend
647,2012-10-09,4,1,10,2,1,2,0.446667,0.438112,0.761667,601,5791,6392,winter,2012,October,Tuesday,Mist/Cloudy,Weekday
648,2012-10-10,4,1,10,3,1,1,0.514167,0.503142,0.630833,780,6911,7691,winter,2012,October,Wednesday,Clear/Partly cloudy,Weekday
649,2012-10-11,4,1,10,4,1,1,0.435,0.431167,0.463333,834,6736,7570,winter,2012,October,Thursday,Clear/Partly cloudy,Weekday
650,2012-10-12,4,1,10,5,1,1,0.4375,0.433071,0.539167,1060,6222,7282,winter,2012,October,Friday,Clear/Partly cloudy,Weekday
651,2012-10-13,4,1,10,6,0,1,0.393333,0.391396,0.494583,2252,4857,7109,winter,2012,October,Saturday,Clear/Partly cloudy,Weekend
652,2012-10-14,4,1,10,0,0,1,0.521667,0.508204,0.640417,2080,4559,6639,winter,2012,October,Sunday,Clear/Partly cloudy,Weekend
653,2012-10-15,4,1,10,1,1,2,0.561667,0.53915,0.7075,760,5115,5875,winter,2012,October,Monday,Mist/Cloudy,Weekday
654,2012-10-16,4,1,10,2,1,1,0.468333,0.460846,0.558333,922,6612,7534,winter,2012,October,Tuesday,Clear/Partly cloudy,Weekday
655,2012-10-17,4,1,10,3,1,1,0.455833,0.450108,0.692917,979,6482,7461,winter,2012,October,Wednesday,Clear/Partly cloudy,Weekday
656,2012-10-18,4,1,10,4,1,2,0.5225,0.512625,0.728333,1008,6501,7509,winter,2012,October,Thursday,Mist/Cloudy,Weekday
657,2012-10-19,4,1,10,5,1,2,0.563333,0.537896,0.815,753,4671,5424,winter,2012,October,Friday,Mist/Cloudy,Weekday
658,2012-10-20,4,1,10,6,0,1,0.484167,0.472842,0.572917,2806,5284,8090,winter,2012,October,Saturday,Clear/Partly cloudy,Weekend
659,2012-10-21,4,1,10,0,0,1,0.464167,0.456429,0.51,2132,4692,6824,winter,2012,October,Sunday,Clear/Partly cloudy,Weekend
660,2012-10-22,4,1,10,1,1,1,0.4875,0.482942,0.568333,830,6228,7058,winter,2012,October,Monday,Clear/Partly cloudy,Weekday
661,2012-10-23,4,1,10,2,1,1,0.544167,0.530304,0.641667,841,6625,7466,winter,2012,October,Tuesday,Clear/Partly cloudy,Weekday
662,2012-10-24,4,1,10,3,1,1,0.5875,0.558721,0.63625,795,6898,7693,winter,2012,October,Wednesday,Clear/Partly cloudy,Weekday
663,2012-10-25,4,1,10,4,1,2,0.55,0.529688,0.800417,875,6484,7359,winter,2012,October,Thursday,Mist/Cloudy,Weekday
664,2012-10-26,4,1,10,5,1,2,0.545833,0.52275,0.807083,1182,6262,7444,winter,2012,October,Friday,Mist/Cloudy,Weekday
665,2012-10-27,4,1,10,6,0,2,0.53,0.515133,0.72,2643,5209,7852,winter,2012,October,Saturday,Mist/Cloudy,Weekend
666,2012-10-28,4,1,10,0,0,2,0.4775,0.467771,0.694583,998,3461,4459,winter,2012,October,Sunday,Mist/Cloudy,Weekend
667,2012-10-29,4,1,10,1,1,3,0.44,0.4394,0.88,2,20,22,winter,2012,October,Monday,Light Snow/Rain,Weekday
668,2012-10-30,4,1,10,2,1,2,0.318182,0.309909,0.825455,87,1009,1096,winter,2012,October,Tuesday,Mist/Cloudy,Weekday
669,2012-10-31,4,1,10,3,1,2,0.3575,0.3611,0.666667,419,5147,5566,winter,2012,October,Wednesday,Mist/Cloudy,Weekday
670,2012-11-01,4,1,11,4,1,2,0.365833,0.369942,0.581667,466,5520,5986,winter,2012,November,Thursday,Mist/Cloudy,Weekday
671,2012-11-02,4,1,11,5,1,1,0.355,0.356042,0.522083,618,5229,5847,winter,2012,November,Friday,Clear/Partly cloudy,Weekday
672,2012-11-03,4,1,11,6,0,2,0.343333,0.323846,0.49125,1029,4109,5138,winter,2012,November,Saturday,Mist/Cloudy,Weekend
673,2012-11-04,4,1,11,0,0,1,0.325833,0.329538,0.532917,1201,3906,5107,winter,2012,November,Sunday,Clear/Partly cloudy,Weekend
674,2012-11-05,4,1,11,1,1,1,0.319167,0.308075,0.494167,378,4881,5259,winter,2012,November,Monday,Clear/Partly cloudy,Weekday
675,2012-11-06,4,1,11,2,1,1,0.280833,0.281567,0.567083,466,5220,5686,winter,2012,November,Tuesday,Clear/Partly cloudy,Weekday
676,2012-11-07,4,1,11,3,1,2,0.295833,0.274621,0.5475,326,4709,5035,winter,2012,November,Wednesday,Mist/Cloudy,Weekday
677,2012-11-08,4,1,11,4,1,1,0.352174,0.341891,0.333478,340,4975,5315,winter,2012,November,Thursday,Clear/Partly cloudy,Weekday
678,2012-11-09,4,1,11,5,1,1,0.361667,0.355413,0.540833,709,5283,5992,winter,2012,November,Friday,Clear/Partly cloudy,Weekday
679,2012-11-10,4,1,11,6,0,1,0.389167,0.393937,0.645417,2090,4446,6536,winter,2012,November,Saturday,Clear/Partly cloudy,Weekend
680,2012-11-11,4,1,11,0,0,1,0.420833,0.421713,0.659167,2290,4562,6852,winter,2012,November,Sunday,Clear/Partly cloudy,Weekend
681,2012-11-12,4,1,11,1,0,1,0.485,0.475383,0.741667,1097,5172,6269,winter,2012,November,Monday,Clear/Partly cloudy,Weekend
682,2012-11-13,4,1,11,2,1,2,0.343333,0.323225,0.662917,327,3767,4094,winter,2012,November,Tuesday,Mist/Cloudy,Weekday
683,2012-11-14,4,1,11,3,1,1,0.289167,0.281563,0.552083,373,5122,5495,winter,2012,November,Wednesday,Clear/Partly cloudy,Weekday
684,2012-11-15,4,1,11,4,1,2,0.321667,0.324492,0.620417,320,5125,5445,winter,2012,November,Thursday,Mist/Cloudy,Weekday
685,2012-11-16,4,1,11,5,1,1,0.345,0.347204,0.524583,484,5214,5698,winter,2012,November,Friday,Clear/Partly cloudy,Weekday
686,2012-11-17,4,1,11,6,0,1,0.325,0.326383,0.545417,1313,4316,5629,winter,2012,November,Saturday,Clear/Partly cloudy,Weekend
687,2012-11-18,4,1,11,0,0,1,0.3425,0.337746,0.692917,922,3747,4669,winter,2012,November,Sunday,Clear/Partly cloudy,Weekend
688,2012-11-19,4,1,11,1,1,2,0.380833,0.375621,0.623333,449,5050,5499,winter,2012,November,Monday,Mist/Cloudy,Weekday
689,2012-11-20,4,1,11,2,1,2,0.374167,0.380667,0.685,534,5100,5634,winter,2012,November,Tuesday,Mist/Cloudy,Weekday
690,2012-11-21,4,1,11,3,1,1,0.353333,0.364892,0.61375,615,4531,5146,winter,2012,November,Wednesday,Clear/Partly cloudy,Weekday
691,2012-11-22,4,1,11,4,0,1,0.34,0.350371,0.580417,955,1470,2425,winter,2012,November,Thursday,Clear/Partly cloudy,Weekend
692,2012-11-23,4,1,11,5,1,1,0.368333,0.378779,0.56875,1603,2307,3910,winter,2012,November,Friday,Clear/Partly cloudy,Weekday
693,2012-11-24,4,1,11,6,0,1,0.278333,0.248742,0.404583,532,1745,2277,winter,2012,November,Saturday,Clear/Partly cloudy,Weekend
694,2012-11-25,4,1,11,0,0,1,0.245833,0.257583,0.468333,309,2115,2424,winter,2012,November,Sunday,Clear/Partly cloudy,Weekend
695,2012-11-26,4,1,11,1,1,1,0.313333,0.339004,0.535417,337,4750,5087,winter,2012,November,Monday,Clear/Partly cloudy,Weekday
696,2012-11-27,4,1,11,2,1,2,0.291667,0.281558,0.786667,123,3836,3959,winter,2012,November,Tuesday,Mist/Cloudy,Weekday
697,2012-11-28,4,1,11,3,1,1,0.296667,0.289762,0.50625,198,5062,5260,winter,2012,November,Wednesday,Clear/Partly cloudy,Weekday
698,2012-11-29,4,1,11,4,1,1,0.28087,0.298422,0.555652,243,5080,5323,winter,2012,November,Thursday,Clear/Partly cloudy,Weekday
699,2012-11-30,4,1,11,5,1,1,0.298333,0.323867,0.649583,362,5306,5668,winter,2012,November,Friday,Clear/Partly cloudy,Weekday
700,2012-12-01,4,1,12,6,0,2,0.298333,0.316904,0.806667,951,4240,5191,winter,2012,December,Saturday,Mist/Cloudy,Weekend
701,2012-12-02,4,1,12,0,0,2,0.3475,0.359208,0.823333,892,3757,4649,winter,2012,December,Sunday,Mist/Cloudy,Weekend
702,2012-12-03,4,1,12,1,1,1,0.4525,0.455796,0.7675,555,5679,6234,winter,2012,December,Monday,Clear/Partly cloudy,Weekday
703,2012-12-04,4,1,12,2,1,1,0.475833,0.469054,0.73375,551,6055,6606,winter,2012,December,Tuesday,Clear/Partly cloudy,Weekday
704,2012-12-05,4,1,12,3,1,1,0.438333,0.428012,0.485,331,5398,5729,winter,2012,December,Wednesday,Clear/Partly cloudy,Weekday
705,2012-12-06,4,1,12,4,1,1,0.255833,0.258204,0.50875,340,5035,5375,winter,2012,December,Thursday,Clear/Partly cloudy,Weekday
706,2012-12-07,4,1,12,5,1,2,0.320833,0.321958,0.764167,349,4659,5008,winter,2012,December,Friday,Mist/Cloudy,Weekday
707,2012-12-08,4,1,12,6,0,2,0.381667,0.389508,0.91125,1153,4429,5582,winter,2012,December,Saturday,Mist/Cloudy,Weekend
708,2012-12-09,4,1,12,0,0,2,0.384167,0.390146,0.905417,441,2787,3228,winter,2012,December,Sunday,Mist/Cloudy,Weekend
709,2012-12-10,4,1,12,1,1,2,0.435833,0.435575,0.925,329,4841,5170,winter,2012,December,Monday,Mist/Cloudy,Weekday
710,2012-12-11,4,1,12,2,1,2,0.353333,0.338363,0.596667,282,5219,5501,winter,2012,December,Tuesday,Mist/Cloudy,Weekday
711,2012-12-12,4,1,12,3,1,2,0.2975,0.297338,0.538333,310,5009,5319,winter,2012,December,Wednesday,Mist/Cloudy,Weekday
712,2012-12-13,4,1,12,4,1,1,0.295833,0.294188,0.485833,425,5107,5532,winter,2012,December,Thursday,Clear/Partly cloudy,Weekday
713,2012-12-14,4,1,12,5,1,1,0.281667,0.294192,0.642917,429,5182,5611,winter,2012,December,Friday,Clear/Partly cloudy,Weekday
714,2012-12-15,4,1,12,6,0,1,0.324167,0.338383,0.650417,767,4280,5047,winter,2012,December,Saturday,Clear/Partly cloudy,Weekend
715,2012-12-16,4,1,12,0,0,2,0.3625,0.369938,0.83875,538,3248,3786,winter,2012,December,Sunday,Mist/Cloudy,Weekend
716,2012-12-17,4,1,12,1,1,2,0.393333,0.4015,0.907083,212,4373,4585,winter,2012,December,Monday,Mist/Cloudy,Weekday
717,2012-12-18,4,1,12,2,1,1,0.410833,0.409708,0.66625,433,5124,5557,winter,2012,December,Tuesday,Clear/Partly cloudy,Weekday
718,2012-12-19,4,1,12,3,1,1,0.3325,0.342162,0.625417,333,4934,5267,winter,2012,December,Wednesday,Clear/Partly cloudy,Weekday
719,2012-12-20,4,1,12,4,1,2,0.33,0.335217,0.667917,314,3814,4128,winter,2012,December,Thursday,Mist/Cloudy,Weekday
720,2012-12-21,1,1,12,5,1,2,0.326667,0.301767,0.556667,221,3402,3623,spring,2012,December,Friday,Mist/Cloudy,Weekday
721,2012-12-22,1,1,12,6,0,1,0.265833,0.236113,0.44125,205,1544,1749,spring,2012,December,Saturday,Clear/Partly cloudy,Weekend
722,2012-12-23,1,1,12,0,0,1,0.245833,0.259471,0.515417,408,1379,1787,spring,2012,December,Sunday,Clear/Partly cloudy,Weekend
723,2012-12-24,1,1,12,1,1,2,0.231304,0.2589,0.791304,174,746,920,spring,2012,December,Monday,Mist/Cloudy,Weekday
724,2012-12-25,1,1,12,2,0,2,0.291304,0.294465,0.734783,440,573,1013,spring,2012,December,Tuesday,Mist/Cloudy,Weekend
725,2012-12-26,1,1,12,3,1,3,0.243333,0.220333,0.823333,9,432,441,spring,2012,December,Wednesday,Light Snow/Rain,Weekday
726,2012-12-27,1,1,12,4,1,2,0.254167,0.226642,0.652917,247,1867,2114,spring,2012,December,Thursday,Mist/Cloudy,Weekday
727,2012-12-28,1,1,12,5,1,2,0.253333,0.255046,0.59,644,2451,3095,spring,2012,December,Friday,Mist/Cloudy,Weekday
728,2012-12-29,1,1,12,6,0,2,0.253333,0.2424,0.752917,159,1182,1341,spring,2012,December,Saturday,Mist/Cloudy,Weekend
729,2012-12-30,1,1,12,0,0,1,0.255833,0.2317,0.483333,364,1432,1796,spring,2012,December,Sunday,Clear/Partly cloudy,Weekend
730,2012-12-31,1,1,12,1,1,2,0.215833,0.223487,0.5775,439,2290,2729,spring,2012,December,Monday,Mist/Cloudy,Weekday
